Title1,Title_URL,Image,flex,flex1,flex2,textblack,flex3,flex4,scfrdjqd,schqync,textsm
Toyota HARRIER 2.0 Z (A) JbL/4cam/DIM,https://www.mudah.my/2021-toyota-harrier-2-0-z-a-jbl-4cam-dim-108022458.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,30000 - 34999,2021,,1986cc,1986cc,2025,Selangor,"RM184,000"
Toyota Vellfire 2.4 Turbo Z Premier 275Hp,https://www.mudah.my/2023-toyota-vellfire-2-4-turbo-z-premier-275hp-108710697.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,2393cc,2393cc,2025,Kuala Lumpur,"RM440,000"
Honda CITY 1.5 HYB (A) 3YRS WARRANTY H/LOAN,https://www.mudah.my/2018-honda-city-1-5-hyb-a-3yrs-warranty-h-loan-109342329.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2018,,1496cc,1496cc,2025,Johor,"RM43,999"
Mazda 2 1.5 SKYACTIV STOCK BARU H/LOAN FORU,https://www.mudah.my/2016-mazda-2-1-5-skyactiv-stock-baru-h-loan-foru-107843608.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2016,,1496cc,1496cc,2025,Johor,"RM36,999"
[2020] PEARL WHITE Toyota ALPHARD 2.5 SC,https://www.mudah.my/2020-2020-pearl-white-toyota-alphard-2-5-sc-109809752.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,25000 - 29999,2020,,2493cc,2493cc,2025,Selangor,"RM227,000"
Volkswagen POLO 1.6 (A) FULL WARRANTY H/LOAN,https://www.mudah.my/2018-volkswagen-polo-1-6-a-full-warranty-h-loan-109621434.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2018,,1598cc,1598cc,2025,Johor,"RM30,999"
Honda CIVIC 1.5 TC-P (A) FULL WARRANTY H/LOAN,https://www.mudah.my/2020-honda-civic-1-5-tc-p-a-full-warranty-h-loan-109474768.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2020,,1498cc,1498cc,2025,Johor,"RM86,999"
[2023] 6AToyota VELLFIRE 2.4 Z PREMIER 4xx KM,https://www.mudah.my/2023-2023-6atoyota-vellfire-2-4-z-premier-4xx-km-109809750.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,2393cc,2393cc,2025,Selangor,"RM458,000"
[2023] Modellista Lexus RX350 2.4 LUXURY,https://www.mudah.my/2023-2023-modellista-lexus-rx350-2-4-luxury-109809747.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,5000 - 9999,2023,,2393cc,2393cc,2025,Selangor,"RM373,000"
Nissan ALMERA 1.0 VLT (A) F* LOAN AVAILABLE,https://www.mudah.my/nissan-almera-1-0-vlt-a-f-loan-available-109074653.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2021,2021,999cc,2021,2025,Selangor,"RM60,800"
Ford RANGER 2.0 XLT PLUS (A),https://www.mudah.my/2019-ford-ranger-2-0-xlt-plus-a-108480296.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2019,2019,1996cc,2019,2025,Selangor,"RM84,000"
Toyota VIOS 1.5 (A) FULL LOAN AVAILABLE,https://www.mudah.my/toyota-vios-1-5-a-full-loan-available-108736252.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2010,2010,1497cc,2010,2025,Selangor,"RM26,800"
[2023] NEW Pearl White Toyota ALPHARD 2.5 Z,https://www.mudah.my/2023-2023-new-pearl-white-toyota-alphard-2-5-z-108672729.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,2493cc,2493cc,2025,Selangor,"RM369,000"
Perodua MYVI 1.3 PREMIUM X (A) FULL LOAN AVAILABLE,https://www.mudah.my/perodua-myvi-1-3-premium-x-a-full-loan-available-109499797.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2021,2021,1329cc,2021,2025,Selangor,"RM39,800"
[2023] NEW 6A Toyota ALPHARD 2.5 Z,https://www.mudah.my/2023-2023-new-6a-toyota-alphard-2-5-z-108410955.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,2493cc,2493cc,2025,Selangor,"RM378,000"
Toyota VELLFIRE 2.5 Z GOLDEN EYES (A),https://www.mudah.my/2017-toyota-vellfire-2-5-z-golden-eyes-a-107825539.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2017,2017,2494cc,2017,2025,Selangor,"RM162,000"
Toyota ESTIMA 2.4 AERAS G PREMIUM SUNROOF,https://www.mudah.my/2014-toyota-estima-2-4-aeras-g-premium-sunroof-109481529.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2014,,2362cc,2362cc,2025,Selangor,"RM63,900"
Bmw 330i M-SPORT G20 FULL SERVICE RECORD ONE OWNER,https://www.mudah.my/bmw-330i-m-sport-g20-full-service-record-one-owner-107539302.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,25000 - 29999,2019,2019,1998cc,2019,2025,Selangor,"RM180,000"
Proton PERSONA 1.6 ELEGANCE HIGH LINE (A),https://www.mudah.my/2011-proton-persona-1-6-elegance-high-line-a-109723261.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2011,2011,1597cc,2011,2025,Kedah,"RM10,900"
[2020] BLACK/BLACK Lexus RX300 VERSION L,https://www.mudah.my/2020-2020-black-black-lexus-rx300-version-l-106216988.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2020,,1998cc,1998cc,2025,Selangor,"RM259,000"
BLACK Lexus RX350 2.4 LUXURY 4xxxKM,https://www.mudah.my/2023-black-lexus-rx350-2-4-luxury-4xxxkm-108071587.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,2393cc,2393cc,2025,Selangor,"RM383,000"
Toyota VIOS 1.5 E (A) FACELIFT-UNDER WARRANTY,https://www.mudah.my/2022-toyota-vios-1-5-e-a-facelift-under-warranty-106489699.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,40000 - 44999,2022,2022,1496cc,2022,2025,Selangor,"RM67,800"
Perodua AXIA 1.0 GXTRA (A) ORI PAINT-TIP TOP,https://www.mudah.my/2021-perodua-axia-1-0-gxtra-a-ori-paint-tip-top-109568371.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2021,2021,998cc,2021,2025,Selangor,"RM28,800"
Proton SAGA 1.3 FL (A) SERVICE RECORD PROTON,https://www.mudah.my/2013-proton-saga-1-3-fl-a-service-record-proton-108808125.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2013,2013,1332cc,2013,2025,Selangor,"RM11,800"
Toyota VIOS 1.5 S FACELIFT (A) TRD SPORTIVO,https://www.mudah.my/2017-toyota-vios-1-5-s-facelift-a-trd-sportivo-108638356.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2017,2017,1496cc,2017,2025,Selangor,"RM54,800"
[2021] Toyota HARRIER 2.0 Z JBL 4CAM HUD DIM,https://www.mudah.my/2021-toyota-harrier-2-0-z-jbl-4cam-hud-dim-106272084.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2021,,1986cc,1986cc,2025,Selangor,"RM183,000"
New Proton SAGA - Full Loan /Rebate/ CashBack,https://www.mudah.my/2024-new-proton-saga-full-loan-rebate-cashback-109175354.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2024,,1332cc,1332cc,2025,Selangor,"RM36,800"
Audi RS Q8 TFSI QUATTRO Black Styling Pack,https://www.mudah.my/2020-audi-rs-q8-tfsi-quattro-black-styling-pack-105333545.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,30000 - 34999,2020,,3996cc,3996cc,2025,Selangor,"RM799,000"
-Nissan NAVARA SE 2.5 (A)NP300 4WD,https://www.mudah.my/2020-nissan-navara-se-2-5-a-np300-4wd-105040021.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2020,,2488cc,2488cc,2025,Selangor,"RM59,990"
[2019] Jeep WRANGLER 3.6 Unlimited Sahara,https://www.mudah.my/2019-jeep-wrangler-3-6-unlimited-sahara-105335151.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2019,,3604cc,3604cc,2025,Selangor,"RM265,000"
Toyota VIOS 1.5 G (A) FULL LOAN / GREAT A,https://www.mudah.my/2013-toyota-vios-1-5-g-a-full-loan-great-a-108736067.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2013,2013,1497cc,2013,2025,Selangor,"RM37,800"
Proton X70 PREMIUM 1.8L (A) F*SERVICE F*LOAN,https://www.mudah.my/2020-proton-x70-premium-1-8l-a-f-service-f-loan-107702080.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2020,2020,1799cc,2020,2025,Selangor,"RM68,800"
Nissan ALMERA 1.5 E (NISMO) FACELIFT VL (A),https://www.mudah.my/2016-nissan-almera-1-5-e-nismo-facelift-vl-a-109486498.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2016,2016,1498cc,2016,2025,Selangor,"RM23,800"
Proton X70 1.8 PREMIUM 2WD (A) F*SERVICE RECORD,https://www.mudah.my/proton-x70-1-8-premium-2wd-a-f-service-record-107687763.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,30000 - 34999,2019,,1799cc,1799cc,2025,Selangor,"RM58,800"
[2018] Land Rover RANGE ROVER SPORT SVR,https://www.mudah.my/2018-land-rover-range-rover-sport-svr-105336102.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,20000 - 24999,2018,,4999cc,4999cc,2025,Selangor,"RM519,000"
[2023] JET BLACK Porsche TAYCAN 4S,https://www.mudah.my/2023-2023-jet-black-porsche-taycan-4s-108673794.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,5000 - 9999,2023,,1cc,1cc,2025,Selangor,"RM423,000"
Proton SAGA FULL LOAN NEW CAR FREE GIFT,https://www.mudah.my/2025-proton-saga-full-loan-new-car-free-gift-109781657.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,1332cc,1332cc,2025,Kuala Lumpur,"RM33,000"
[2020] Porsche 992 S/Chrono Burmester,https://www.mudah.my/2020-2020-porsche-992-s-chrono-burmester-107144524.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2020,,2981cc,2981cc,2025,Selangor,"RM688,000"
Toyota COROLLA CROSS 1.8 HYBRID New,https://www.mudah.my/2025-toyota-corolla-cross-1-8-hybrid-new-109747520.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,1798cc,1798cc,2025,Putrajaya,"RM138,800"
[2022]Mercedes Benz G63 AMG G Manufaktur,https://www.mudah.my/2022-2022-mercedes-benz-g63-amg-g-manufaktur-106400130.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,20000 - 24999,2022,,3982cc,3982cc,2025,Selangor,"RM1,133,000"
Mercedes Benz A250 2.0 AMG 30K KM U/Warranty,https://www.mudah.my/2021-mercedes-benz-a250-2-0-amg-30k-km-u-warranty-108933168.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,25000 - 29999,2021,2021,1991cc,2021,2025,Kuala Lumpur,"RM172,800"
Mercedes Benz GLC300 2.0 AMG 50k KM Mileage,https://www.mudah.my/2019-mercedes-benz-glc300-2-0-amg-50k-km-mileage-109554065.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2019,,1991cc,1991cc,2025,Kuala Lumpur,"RM218,800"
Mercedes Benz C300 2.0 AMG 25K FSR FACELIFT,https://www.mudah.my/2021-mercedes-benz-c300-2-0-amg-25k-fsr-facelift-109684725.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,25000 - 29999,2021,2021,1991cc,2021,2025,Kuala Lumpur,"RM184,800"
Mercedes Benz GLC300 AMG 35K KM Full Service,https://www.mudah.my/2022-mercedes-benz-glc300-amg-35k-km-full-service-109332159.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,35000 - 39999,2022,2022,1999cc,2022,2025,Kuala Lumpur,"RM249,800"
BLUE 5BA Mercedes Benz G63 4.0 AMG,https://www.mudah.my/2021-blue-5ba-mercedes-benz-g63-4-0-amg-108361774.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,20000 - 24999,2021,,3982cc,3982cc,2025,Selangor,"RM975,000"
Mercedes Benz GLC300 4MATIC AMG LINE 2.0 (A),https://www.mudah.my/2019-mercedes-benz-glc300-4matic-amg-line-2-0-a-109471000.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2019,,1991cc,1991cc,2025,Johor,"RM253,800"
Perodua MYVI 1.5 ADVANCE (A),https://www.mudah.my/2018-perodua-myvi-1-5-advance-a-107085808.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2018,2018,1496cc,2018,2025,Johor,
Mercedes Benz A200 1.3 TURBO,https://www.mudah.my/2018-mercedes-benz-a200-1-3-turbo-105155999.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2018,2018,1332cc,2018,2025,Kuala Lumpur,
Mercedes Benz A250 2.0 4MATIC,https://www.mudah.my/2019-mercedes-benz-a250-2-0-4matic-104892604.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,30000 - 34999,2019,,1991cc,1991cc,2025,Selangor,
Mercedes Benz A45 S 2.0L AWD AMG,https://www.mudah.my/2021-mercedes-benz-a45-s-2-0l-awd-amg-104892466.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2021,,1991cc,1991cc,2025,Selangor,
Honda CITY 1.5 V FACELIFT PADDLE SHIFT (A),https://www.mudah.my/2018-honda-city-1-5-v-facelift-paddle-shift-a-109747877.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2018,2018,1497cc,2018,2025,Kuala Lumpur,"RM52,800"
Bmw X5 2.0 xDRIVE40e M SPORT (CKD) (A),https://www.mudah.my/2017-bmw-x5-2-0-xdrive40e-m-sport-ckd-a-109730208.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2017,2017,1997cc,2017,2025,Kuala Lumpur,"RM85,800"
/2024 Mercedes Benz CLA180 1.3 (A) AMG JP,https://www.mudah.my/2022-2024-mercedes-benz-cla180-1-3-a-amg-jp-109667881.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,5000 - 9999,2022,2022,1331cc,2022,2025,Kuala Lumpur,"RM209,800"
Perodua MYVI 1.5 SE FACELIFT (A) ONE OWNER,https://www.mudah.my/2016-perodua-myvi-1-5-se-facelift-a-one-owner-108772037.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2016,2016,1495cc,2016,2025,Kuala Lumpur,"RM27,800"
Mercedes Benz C200 AVANTGARDE (CKD) 2.0 (A),https://www.mudah.my/2016-mercedes-benz-c200-avantgarde-ckd-2-0-a-107510763.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2016,2016,1991cc,2016,2025,Kuala Lumpur,"RM87,800"
Mercedes Benz E250 AMG 2.0 FACELIFT (A),https://www.mudah.my/2014-mercedes-benz-e250-amg-2-0-facelift-a-109472539.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2014,2014,1991cc,2014,2025,Kuala Lumpur,"RM75,800"
Toyota COROLLA ALTIS 1.8 G (A) LEATHER SEAT,https://www.mudah.my/2018-toyota-corolla-altis-1-8-g-a-leather-seat-108607937.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2018,2018,1798cc,2018,2025,Kuala Lumpur,"RM61,800"
Proton SAGA 1.3 PREMIUM CVT (A) ONE OWNER,https://www.mudah.my/2019-proton-saga-1-3-premium-cvt-a-one-owner-108787081.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2019,2019,1332cc,2019,2025,Kuala Lumpur,"RM24,800"
[2020] 5A Mercedes Benz G63 4.0 AMG 8xxx KM,https://www.mudah.my/2020-2020-5a-mercedes-benz-g63-4-0-amg-8xxx-km-108486807.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,5000 - 9999,2020,,3982cc,3982cc,2025,Selangor,"RM913,000"
[2020] OLIVE GREEN Mercedes Benz G63 4.0 AMG,https://www.mudah.my/2020-2020-olive-green-mercedes-benz-g63-4-0-amg-106661083.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,20000 - 24999,2020,,3982cc,3982cc,2025,Selangor,"RM909,000"
[2020] White 5AA Mercedes Benz G63 4.0 AMG,https://www.mudah.my/2020-2020-white-5aa-mercedes-benz-g63-4-0-amg-108486786.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,30000 - 34999,2020,,3982cc,3982cc,2025,Selangor,"RM895,000"
Mazda CX-5 GVC 2.0G GLS 2.0L (A),https://www.mudah.my/2021-mazda-cx-5-gvc-2-0g-gls-2-0l-a-109252364.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2021,,1998cc,1998cc,2025,Selangor,"RM111,000"
Toyota ALPHARD 2.5 SC 3BA DIM BSM LOW MILEAGE,https://www.mudah.my/2021-toyota-alphard-2-5-sc-3ba-dim-bsm-low-mileage-108092883.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,25000 - 29999,2021,,2493cc,2493cc,2025,Selangor,"RM219,000"
Toyota ALPHARD 2.5 SC SUNROOF DIM BSM UNREG,https://www.mudah.my/2021-toyota-alphard-2-5-sc-sunroof-dim-bsm-unreg-108094997.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,30000 - 34999,2021,,2493cc,2493cc,2025,Selangor,"RM225,000"
[ SALE ] 2020 Alfa Romeo GIULIA 2.0 Veloce BLUE,https://www.mudah.my/sale-2020-alfa-romeo-giulia-2-0-veloce-blue-109809594.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2020,,2891cc,2891cc,2025,Kuala Lumpur,"RM225,000"
Perodua ALZA 1.5 SE ZS FACELIFT (A),https://www.mudah.my/2014-perodua-alza-1-5-se-zs-facelift-a-108910598.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2014,2014,1495cc,2014,2025,Johor,"RM29,800"
Honda JAZZ 1.5 HYB (A)FULL WARRANTY 3YEAR H/L,https://www.mudah.my/2018-honda-jazz-1-5-hyb-a-full-warranty-3year-h-l-108538699.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2018,,1496cc,1496cc,2025,Johor,"RM46,999"
Honda HR-V 1.8 V (A) FULL WARRANTY 3Y H/LOAN,https://www.mudah.my/2016-honda-hr-v-1-8-v-a-full-warranty-3y-h-loan-109185853.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2016,,1799cc,1799cc,2025,Johor,"RM46,999"
Nissan X-TRAIL 2.0 (A) FULL WARRANTY H/LOAN,https://www.mudah.my/2017-nissan-x-trail-2-0-a-full-warranty-h-loan-108783996.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2017,,1997cc,1997cc,2025,Johor,"RM39,999"
BMW 320i 2.0 M-SPORT (A) FULL WARRANTY H/LOAN,https://www.mudah.my/2017-bmw-320i-2-0-m-sport-a-full-warranty-h-loan-109620966.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2017,,1998cc,1998cc,2025,Johor,"RM75,999"
Proton PERSONA PREMIUM 1.6L (A) F*LOAN,https://www.mudah.my/2021-proton-persona-premium-1-6l-a-f-loan-107821132.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2021,2021,1597cc,2021,2025,Selangor,"RM37,800"
Honda JAZZ 1.5 FACELIFT (A) F*LOAN,https://www.mudah.my/2014-honda-jazz-1-5-facelift-a-f-loan-108409173.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2014,2014,1497cc,2014,2025,Selangor,"RM43,800"
Honda ACCORD 2.0 VTi-L (A) F*LOAN /1 YR WRNTY,https://www.mudah.my/2015-honda-accord-2-0-vti-l-a-f-loan-1-yr-wrnty-108118786.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2015,2015,1997cc,2015,2025,Selangor,"RM47,800"
Toyota VELLFIRE 2.5 (A) 2 POWER DOOR / POWERBOOT,https://www.mudah.my/toyota-vellfire-2-5-a-2-power-door-powerboot-109337001.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2015,2015,2493cc,2015,2025,Selangor,"RM159,800"
Volvo XC90 T8 EXTRA ONE YEAR WARRANTY,https://www.mudah.my/2017-volvo-xc90-t8-extra-one-year-warranty-109281052.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2017,2017,1969cc,2017,2025,Selangor,"RM99,900"
Toyota HILUX 2.4 V (A) FULL SPEC 360 CAMERA,https://www.mudah.my/2021-toyota-hilux-2-4-v-a-full-spec-360-camera-109436954.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,30000 - 34999,2021,2021,2393cc,2021,2025,Kuala Lumpur,"RM99,888"
Proton X50 TGDI FLAGSHIP 1.5L (A),https://www.mudah.my/2022-proton-x50-tgdi-flagship-1-5l-a-109708690.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,30000 - 34999,2022,,1477cc,1477cc,2025,Johor,"RM76,800"
Toyota VIOS 1.5 J ENHANCED (A) FULL BODYKIT,https://www.mudah.my/2016-toyota-vios-1-5-j-enhanced-a-full-bodykit-107628579.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2016,2016,1497cc,2016,2025,Kuala Lumpur,"RM34,888"
Honda FREED 1.5 E (A) 2 POWER DOOR,https://www.mudah.my/2010-honda-freed-1-5-e-a-2-power-door-109646795.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2010,2010,1497cc,2010,2025,Kuala Lumpur,"RM30,888"
Honda CITY 1.5 V (A) LOW MIL 57K,https://www.mudah.my/2019-honda-city-1-5-v-a-low-mil-57k-108027220.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2019,2019,1497cc,2019,2025,Kuala Lumpur,"RM51,888"
Toyota VIOS 1.5 G (A) LOW MIL 28K,https://www.mudah.my/2021-toyota-vios-1-5-g-a-low-mil-28k-109628615.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,25000 - 29999,2021,2021,1496cc,2021,2025,Kuala Lumpur,"RM63,888"
Honda CITY 1.5 E (A) TIP TOP CONDITION,https://www.mudah.my/2015-honda-city-1-5-e-a-tip-top-condition-108617471.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2015,2015,1497cc,2015,2025,Kuala Lumpur,"RM32,888"
Honda CITY 1.5 V FACELIFT (A) PUSH START,https://www.mudah.my/2017-honda-city-1-5-v-facelift-a-push-start-109310836.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2017,2017,1497cc,2017,2025,Kuala Lumpur,"RM48,888"
Honda CITY 1.5 S FACELIFT (A) ONE OWNER,https://www.mudah.my/2013-honda-city-1-5-s-facelift-a-one-owner-108544690.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2013,2013,1497cc,2013,2025,Kuala Lumpur,"RM23,888"
Perodua ALZA 1.5 EZi (A),https://www.mudah.my/2010-perodua-alza-1-5-ezi-a-109740052.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2010,,1495cc,1495cc,2025,Johor,"RM23,800"
